"m/z","C","C","C","C","C","AVG","DM1","DM1","DM1","DM1","DM1","AVG","DM1+I","DM1+I","DM1+I","DM1+I","DM1+I","AVG"
"187.0912061","6322.147232","10172.4823","5473.624733","6453.243836","6120.643302","6908.4282806","5399.409125","5131.372554","5516.639889","5404.485434","5077.218522","5305.8251048","6318.199612","6382.304137","5956.307298","6833.589465","5951.40894","6288.3618904"
"137.838087","7950.410282","5416.574092","5574.76129","3433.208046","2652.354786","5005.4616992","7668.402187","8586.570856","6834.953013","4056.350503","2433.551824","5915.9656766","3619.248543","2677.650201","2986.828714","3176.100298","2980.697956","3088.1051424"
"851.2623301","2477.101343","3587.524471","3183.782022","13897.41984","10110.9807","6651.3616752","16743.49661","8030.695037","17772.4454","37913.20557","28535.09519","21798.987561399998","3507.911547","24300.29079","3536.878757","3768.613524","20495.29914","11121.7987516"
"619.1105821","8191.97247","10328.79027","6519.203834","6512.44621","6940.251475","7698.5328518","5933.187916","6953.656902","6119.984042","4859.468041","4713.018949","5715.8631700000005","7847.506683","7472.742385","7664.03641","8431.542725","6250.312972","7533.228235"
"320.5468612","276.7676333","378.2610547","254.8713461","234.6882038","172.9115927","263.49996612","202.7431736","264.4750115","250.4900059","192.8385071","174.4321972","216.99577906","241.2564999","294.1295745","177.3245527","28.9320239","258.4943546","200.02740112"
"169.0687404","4155.845829","9475.502554","2397.229535","2975.506098","3065.450743","4413.906951800001","2648.386941","3044.760978","2725.047748","2690.624392","2352.724472","2692.3089062","3316.326417","4273.459347","3327.601389","4049.086483","3248.939361","3643.0825993999997"
"123.1953587","9947.827844","10839.04882","8081.014056","8690.086648","9619.070861","9435.4096458","9759.963652","9941.265315","9192.667995","9092.2845","8488.254954","9294.8872832","10167.22498","11315.68297","9811.186813","9767.447515","10175.19721","10247.3478976"
"108.0448861","1949.669574","3576.731539","1551.480972","1755.35649","1665.927231","2099.8331611999997","1786.445271","1962.168681","1906.809233","1663.15291","1420.651698","1747.8455586","1870.664542","2267.158904","1741.059434","2036.968947","1820.037542","1947.1778738"
"96.04512769","11179.04756","12469.86132","9002.398289","9532.169116","10871.36354","10610.967965","11267.38851","10915.26417","10187.64653","10234.47883","10191.69203","10559.294014","11250.45903","12303.79929","10639.23155","10366.91166","11521.9287","11216.466046000001"
"1483.402856","277.1422213","269.4875393","647.2831629","1205.828427","1077.27232","695.4027341","1762.24395","435.7731945","1345.947581","3297.286641","3676.97148","2103.6445693","421.9720581","2378.595073","520.7133638","402.6565361","2668.674682","1278.5223426"
"1040.185077","2127.581883","2985.944735","1904.69132","2353.497855","2489.588581","2372.2608748","2840.616458","2115.211931","2681.566506","3158.126564","2972.011078","2753.5065074","2079.408099","3138.770566","2112.305903","1805.17038","2549.309258","2336.9928412"
"693.0982449","17525.11414","19725.26937","14342.65636","14378.92294","16564.84862","16507.362286","16738.75432","17617.84998","15772.59699","11835.94696","15244.73047","15441.975744","16600.57033","16681.23489","17783.78747","10860.1025","14738.53168","15332.845373999997"
"677.1143767","9851.83018","14590.62276","8773.111505","9168.526953","10086.28036","10494.074351600002","9375.447854","9137.283203","9443.490804","11034.9857","10548.21281","9907.8840742","9652.083647","13040.70542","9709.916639","5500.252929","10706.79233","9721.950193"
"468.092042","9736.407079","11890.49474","8244.381452","7281.088064","7805.452354","8991.564737800001","9773.272068","9127.943635","8109.082396","6921.940661","6550.276794","8096.503110799999","8453.022085","9506.781563","8026.139408","6129.237247","8421.009919","8107.238044400001"
"206.6542202","942.1141695","1081.850458","730.2261542","603.2611613","1098.960315","891.2824516000001","984.5083334","1099.727408","1190.858612","1045.224753","1511.833522","1166.43052568","1242.488352","1357.324","1174.587392","1172.645372","1196.766337","1228.7622906"
"1293.278662","2199.231971","3870.11543","2870.94774","3475.195776","3784.563613","3240.0109060000004","3266.084089","2206.725691","2989.360642","3315.499708","3596.988935","3074.9318129999997","2763.69991","4298.084029","2762.76227","1740.511241","4110.014732","3135.0144364"
"1014.140415","3151.137067","6303.649174","2836.547229","3459.307416","3652.433015","3880.6147802","3314.546576","2484.529867","2895.357601","3410.668359","3471.500911","3115.3206628","2933.299788","4653.170394","2696.41822","2052.06911","4024.244144","3271.8403312"
"1004.176851","4720.652964","8361.738264","4398.634554","4175.709801","4933.569605","5318.0610376","3426.657986","3625.366649","3311.450183","2805.067336","2991.029754","3231.9143815999996","4597.343321","4532.075481","4408.21767","4020.181848","3892.476846","4290.0590332"
"998.1537199","3063.932727","7070.057969","2945.825633","4045.408752","3928.620448","4210.7691058","3428.167428","2369.330908","2842.262451","3641.636293","3299.177281","3116.1148722000003","2956.60953","5195.627281","2544.514844","1657.519271","4889.031033","3448.6603918"
"984.1778485","4658.508863","9285.462101","5165.58096","5452.858039","6212.647588","6155.0115102","3824.928643","3665.895032","3266.059588","2954.923168","3528.731265","3448.1075392","4820.614","5449.581648","4486.48573","3165.21842","5045.923148","4593.5645892"
"715.0663276","3842.380873","7262.162095","2657.6298","3082.707889","3161.386056","4001.2533426","2927.094933","4020.835125","3498.407099","2319.536089","2327.385888","3018.6518268","3227.523533","3395.134651","3061.785389","3212.014489","2543.622667","3088.0161458000002"
"697.1045795","12084.09876","18694.08021","9534.574912","10092.25303","10802.50565","12241.5025124","8673.748423","9842.218977","8707.102686","6953.096631","7721.465752","8379.5264938","11037.2395","11626.65742","10802.87229","6754.893136","9264.123501","9897.1571694"
"675.0975288","9051.204174","17142.19589","8781.498554","8103.27577","8699.617743","10355.558426200001","6380.660603","7010.055178","5957.360366","4727.123495","4984.001745","5811.840277400001","9117.630349","8589.075197","8562.37191","6225.553854","7112.027202","7921.331702399999"
"514.0708251","12571.35945","22162.65045","9958.046144","11631.71556","12031.00512","13670.955344800002","9809.546171","11880.9249","11471.47369","11750.9042","10499.83591","11082.5369742","12333.93181","15344.53845","12455.5754","14092.13123","11806.35214","13206.505806000001"
"498.0701237","5671.92048","8755.179045","5558.039208","5299.570299","5037.105749","6064.362956200001","4058.932516","4421.539618","4063.266557","4077.595261","3921.366927","4108.540175799999","5021.774768","6345.421123","4929.573706","3396.59367","4781.625653","4894.997784"
"271.1767937","","","","","","1","","","","","","1","","","","","","1"
"1397.342482","769.0986139","676.8781883","1379.67389","1713.060527","2162.174173","1340.17707844","1157.370072","761.7367125","894.9329509","1247.423554","1404.997745","1093.2922068799999","1125.514928","2126.081827","1247.215003","624.4991678","2441.305086","1512.9232023599998"
"1267.282566","2490.405148","4364.832912","3581.630964","4071.728949","4866.440855","3875.0077656000003","2556.398384","1649.323039","2219.947453","2582.718104","2828.108416","2367.2990791999996","3171.395987","4587.85826","3353.631452","2483.597556","4893.731229","3698.0428968"
"1259.807448","226.1627885","750.0690085","559.928095","792.5928909","1106.31172","687.01290058","243.6998634","102.0076619","156.3210357","368.6543672","528.1629575","279.76917714","342.5159297","953.0257738","380.5953801","51.59825432","1097.080524","564.963172384"
"1248.815726","105.6455413","467.0494286","302.5893392","471.1185291","638.6423053","397.0090287","89.06101377","44.45460811","68.50277582","212.4456636","223.7844797","127.64970819999999","152.9928706","573.0643178","132.2249779","49.66353947","697.5582274","321.100786634"
"1240.821816","197.9914111","848.8777448","822.3866285","1240.002307","1649.374246","951.7264674800001","395.4586207","100.6681287","193.9283429","659.0442992","806.1231674","431.04451178","426.4935205","1748.438611","436.3818665","90.88457095","1907.389413","921.9175963900001"
"1174.798425","74.06912021","109.0053186","302.5328622","319.0575165","482.1390639","257.360776282","122.8400638","68.7927133","76.95006839","254.5889779","196.2554068","143.885446038","167.5416494","353.2214246","241.3481483","116.0783136","460.4742199","267.73275116"
"1094.774108","134.5182455","674.5970682","384.0212845","647.3912479","850.9023132","538.28603186","101.6639214","9.371506196","23.05754665","203.9117636","229.4497802","113.49090360919999","196.0205855","885.6463615","198.237612","60.18038651","898.5657108","447.73013126200004"
"971.1953004","2583.039157","4122.450267","3485.143785","4309.442221","4602.534941","3820.5220742000006","3713.962299","3417.933529","3622.435898","4349.770021","3025.986297","3626.0176088","3720.325329","5797.32212","3919.214618","3135.234349","5520.100848","4418.4394528"
"922.2526094","3587.54883","4720.34759","4112.86637","4634.401457","5560.727378","4523.178325","3487.383636","2970.488954","2653.839089","2862.303723","3867.838758","3168.370832","3273.619493","6131.378742","3465.066089","2065.204008","5964.571758","4179.968018"
"346.0411476","31349.98555","70175.01698","34819.05488","31410.36991","33013.6113","40153.607724","22300.62688","26188.6753","21775.17623","21047.9535","21661.87029","22594.86044","29857.93612","34958.10636","27230.53653","15071.54521","30585.4202","27540.708884"
"1536.916307","130.2451071","816.440763","697.884825","1497.746044","2453.132816","1119.08991102","240.490649","0.06323611","122.6067092","580.2832351","881.84159","365.05708388200003","219.455521","1992.936252","269.7442977","11.33739229","3153.586191","1129.411930798"
"1497.360811","212.2751843","295.3275014","709.1948009","1197.258203","1126.200872","708.05131232","1360.921745","418.245063","993.2262019","2388.109097","2338.459006","1499.7922225799998","534.5073332","2262.06577","652.0483638","982.7129819","2274.97421","1341.26173178"
"1229.841245","245.7176054","1312.880375","976.1807736","1801.272768","2760.587313","1419.327767","241.488121","70.03597859","109.8753487","506.2486917","754.7449152","336.478611038","337.640311","2547.65171","401.066907","96.92321543","3386.210165","1353.898461686"
"946.2169246","13078.26546","34977.20378","20289.52358","24567.17995","30162.69349","24614.973252000003","11460.07767","8917.762772","9650.228236","10522.89751","11937.75059","10497.7433556","14515.73553","26864.65682","12860.91371","4004.451341","27477.20901","17144.5932822"
"647.1449065","3383.863547","6308.567833","3365.554289","4054.156414","4557.438198","4333.9160562","2657.63248","3428.6467","3079.846575","2832.299643","3058.784662","3011.442012","3525.455502","5260.789706","3475.561493","3837.049458","4777.652927","4175.3018172"
"628.1199453","4652.939529","6492.14685","3796.417528","3986.251605","4338.707551","4653.2926126","3921.690393","4309.5776","4205.931221","3516.036328","3570.974554","3904.8420192","4071.942496","4950.513027","3914.368472","5740.261831","4409.227149","4617.262595"
"615.1732625","39515.45232","116061.4059","69251.19255","90378.00247","116458.6698","86332.94460800002","32389.50265","28528.04124","26820.44846","32247.35233","42674.59032","32531.987","49106.27742","107523.6716","51039.18468","12940.20537","118369.8121","67795.83023400001"
"461.0922906","12408.66805","15273.26464","7372.76144","6424.663766","6786.900354","9653.25165","8458.287216","11073.92351","9189.189053","7799.808422","8317.876901","8967.8170204","8238.41465","6792.345631","7645.938792","9678.301887","6181.347519","7707.2696958"
"312.5462481","22313.00937","101095.5213","43481.07445","71305.83887","89124.7375","65464.036298","16744.46059","9282.882728","13774.97211","27151.05188","37438.18389","20878.3102396","33423.31972","100453.2365","30580.78739","99.16547691","103048.6362","53521.029057382"
"309.178926","9231.43969","31962.8936","14279.22709","19310.24218","22997.09091","19556.178694","9224.430588","6870.08472","8357.325465","11132.25067","11865.22962","9489.8642126","13732.53843","25287.88112","13845.98098","","25617.14571","15696.709248"
"308.2700137","134615.4357","428473.819","210135.782","303188.0313","386835.2161","292649.65682000003","127272.2304","109544.4719","112677.8434","142194.3774","157370.7637","129811.93736000001","181290.6155","373335.5361","182544.6176","16640.37619","409482.8804","232658.80515799997"
"302.4287876","1899.318817","6473.712928","2612.216089","3871.857421","4570.272179","3885.4754868000005","1489.441254","1127.316204","1360.869364","1911.472559","2276.194369","1633.05875","2290.591505","5512.556314","2229.422534","115.8146718","5487.218206","3127.12064616"
"245.0600543","6805.396732","18723.06499","8166.957988","10820.25759","12766.87022","11456.509504000001","5941.750335","5204.123264","5603.487025","6869.863865","8501.598889","6424.1646756","8004.470638","15338.79671","8082.26876","3419.751973","14761.64828","9921.3872722"
"192.0253961","801.7885875","3325.507469","373.7921841","754.7465939","693.1187403","1189.79071496","456.6171863","747.6672829","777.9512603","761.0079702","635.9883941","675.84641876","694.0065886","985.2072312","671.8531396","760.5843918","629.4526003","748.2207903000001"
"179.0494176","116548.7431","350968.7368","179416.5134","257336.6394","320365.201","244927.16673999996","121070.9732","105270.102","109763.3208","139356.6735","155368.5623","126165.92636","174971.4517","343016.4626","178790.1921","38222.92667","367719.0419","220544.014994"
"162.0224579","15170.47646","44684.69256","21839.04586","31564.48284","40013.6404","30654.467624","14704.63815","13061.93963","13484.17963","16776.07798","18594.5544","15324.277957999997","21041.5122","41788.28568","21019.69128","4407.358144","44465.43856","26544.4571728"
"123.2257907","1866.037102","3015.296945","1703.943158","1920.844599","2008.159575","2102.8562758","1644.175623","2149.851881","1697.900509","1605.17816","973.7224312","1614.16572084","1730.971498","2141.169197","1448.504355","1418.024638","1852.803097","1718.294557"
"1443.421827","345.8186929","470.4312839","758.0788341","1253.749486","1321.006957","829.8170507800002","1464.408313","266.7485948","942.7743122","3199.671224","3210.254426","1816.771374","427.3160675","2874.076919","522.6549609","763.9971527","3383.735615","1594.35614302"
"1136.366035","505.7823577","2428.32495","736.5494407","38773.01586","22505.03912","12989.742345679999","61484.96705","14579.42788","51146.29728","165116.9735","151014.8313","88668.49940199999","2062.038022","117407.2984","1894.542915","1120.514161","127108.9189","49918.662479599996"
"1964.611961","40.61748466","78.71142742","282.5838397","459.2273488","652.208091","302.66963831600003","1716.868414","11.96846345","1099.969314","12825.32429","8905.430936","4911.91228349","122.957401","3300.776959","119.5951827","","4572.593227","1623.1845539400001"
"1072.366902","26.26431201","","18.2462986","750.6228506","264.1443091","211.855554062","5095.806381","1886.540923","4318.460932","9987.472922","10020.67973","6261.7921776","20.71230361","2542.479082","21.1823167","749.6779952","2465.435835","1159.897506502"
"882.1885659","3952.952303","3494.308827","3067.646457","4040.523393","3961.074239","3703.3010437999997","3951.913074","3637.464056","3975.704223","4478.861371","3861.39075","3981.0666948","3670.438605","4631.20459","3479.925443","4330.736795","4019.061336","4026.2733538"
"587.6604055","","","","","","1","929.4417638","168.9746179","857.1869915","3372.551496","2187.341358","1503.0992454399998","","","","","","1"
"434.1186857","5474.765899","8865.163157","4136.081771","9176.439468","7697.327882","7069.9556354","9097.605792","8214.215601","10774.81573","18170.00949","13113.53119","11874.035560600001","4899.35101","15881.49819","4648.3949","5719.292166","12250.59611","8679.8264752"
"112.0516223","59291.28568","64840.94314","46139.41896","42741.63531","48568.21617","52316.299852","55366.95962","68800.31958","50827.69433","45607.53725","63756.68772","56871.8397","62463.00865","46214.04375","58133.96829","57658.47668","41479.45084","53189.789642"
"873.2374274","986.0923745","1900.53635","1029.476016","5975.18631","4780.995537","2934.4573174999996","4933.167389","2408.227877","4956.383523","8548.747709","5361.766232","5241.658546000001","1436.964001","8848.679516","1337.622009","1354.356447","6672.17081","3929.9585566"
"426.6307","0.858111365","49.6444685","0.487487614","666.0588523","283.2551283","200.0608096158","745.8696327","86.45597698","817.2134029","2044.148424","1280.367656","994.811018516","2.007720139","1530.430118","9.141532998","4.068445606","1104.294161","529.9883955486"
"192.4852931","5383.743523","3426.597264","4020.827365","4293.144037","3721.627279","4169.187893600001","3272.541654","4425.5308","5371.447613","5189.715861","3914.154777","4434.678141","3790.557467","7779.534598","5240.198292","3748.004185","4984.051167","5108.4691418"
"192.374129","5428.434395","3029.05344","4048.776526","4299.615626","3722.591169","4105.6942312","3275.719933","4494.3381","5413.56307","5204.140925","3913.429388","4460.238283199999","3798.857525","7802.936149","5306.585829","3736.021756","4999.610655","5128.8023828"
"192.3007479","22540.43525","28745.34139","17755.3195","19364.69257","18105.93696","21302.345133999996","16585.7627","20190.855","21039.68775","20685.05113","17000.95276","19100.461868","17566.69641","30774.01191","21276.47115","20579.9085","22175.01309","22474.420212000005"
"174.1498423","65033.70186","74380.54437","48079.48961","52786.21503","51661.39848","58388.26987","48648.5362","55384.95931","59180.60958","59769.93872","57041.29245","56005.067252","51915.20486","90018.69648","62089.33754","54891.48863","66340.5767","65051.06084199999"
"1080.159338","2133.561765","2528.809098","2276.311954","1904.809307","2250.934074","2218.8852396","1981.692475","2263.662631","2193.555003","1388.617562","1586.670871","1882.8397084","2367.00274","1929.26616","2396.995249","3633.393906","1808.281732","2426.9879573999997"
"735.1193816","22213.74163","30949.31543","24386.52414","21459.8571","28103.55204","25422.598068","14993.91086","19917.83886","18141.64205","11713.81737","15081.70057","15969.781942000001","25664.65848","25240.66464","25982.19579","13814.86334","22308.08919","22602.094288"
"979.3277195","172.936964","149.7310553","198.4191998","1102.910148","485.8054406","421.96056153999996","2613.032605","576.0486785","2207.143094","4960.818805","4473.937089","2966.1960543","145.6562335","2145.042231","142.7860587","237.6833575","2187.621522","971.7578805400001"
"773.0680858","13369.80927","17164.87842","12556.36617","10370.40956","12374.58249","13167.209182","10361.41214","12748.97522","11888.28403","6741.805101","7781.034744","9904.302247","13878.93905","11541.51532","13813.07351","11746.66988","9181.86533","12032.412618"
"568.0730559","8009.722076","8912.969159","6291.372727","5861.292353","5487.689855","6912.6092340000005","4762.31696","5374.093936","4932.336956","4553.706961","4464.47916","4817.3867946","6623.523196","7025.754265","6276.385312","7429.053518","5189.04286","6508.7518302"
"260.5320593","172.6442934","774.2429077","211.9555937","341.5908433","237.3920241","347.56513244","54.53691145","35.20269824","52.78828024","49.94404206","21.18884436","42.73215526999999","202.0892297","471.8030443","146.0781507","156.7628774","173.5310836","230.05287714000002"
"855.0764208","1662.912781","1335.644353","1368.399477","1126.956262","1408.662244","1380.5150233999998","840.7960222","1469.455491","1078.888104","1051.685846","796.35421","1047.4359346400001","1963.993172","1341.139358","2061.818106","2973.084571","1010.717268","1870.1504949999999"
"242.5628751","384.1301645","650.2654166","273.8401983","365.7261367","335.6699993","401.92638308","372.0530367","233.4893449","330.5362168","293.322609","401.1869774","326.11763695999997","426.3519285","387.8376715","393.0526882","279.6937873","297.7268036","356.93257581999995"
"198.0256675","5394.054752","8160.246562","3234.807826","2962.347612","3068.240679","4563.9394862","4306.959612","5393.370862","4870.00312","3862.643707","3529.834121","4392.5622844","3729.684067","3321.425513","3391.397872","10504.44044","2983.484664","4786.0865112"
"574.0954547","11440.5393","15924.85329","7826.28202","8241.009913","8789.939208","10444.5247462","8340.518309","11339.40623","9175.260742","7769.109396","8412.931708","9007.445277","10700.69108","10692.70411","10085.22843","10427.94218","7743.270544","9929.967268800001"
"207.9790553","1967.336381","2632.537464","1020.634013","805.5493814","778.6931854","1440.9500849600001","788.8709425","1201.925577","815.220085","744.6938193","754.1634783","860.97478042","1277.393584","1025.152887","1082.985023","3308.050743","665.5479072","1471.82602884"
"146.3094792","","","","","","1","1517.648483","616.9693082","170.6086606","260.4296035","197.1099484","552.55320074","","","","","","1"
"146.0931375","35299.38929","23659.08789","26912.77646","25790.60838","15151.20928","25362.614260000002","108536.2369","85319.89777","49735.01856","53347.83437","45258.63812","68439.525144","10206.24874","25296.63241","10328.44908","10971.0652","23093.50191","15979.179467999998"
"133.0326654","54685.10448","55489.60857","53068.57098","40951.45544","31675.23124","47173.994141999996","40903.34211","43119.35107","37537.45189","31372.22438","35169.47343","37620.368576","41643.7888","29530.84841","37441.86189","34366.02347","24425.46557","33481.597628"
"87.02682024","2046.798613","2155.586914","2011.80094","1666.934543","1326.297974","1841.4837968","1660.447971","1768.436968","1555.377871","1363.239683","1508.082622","1571.117023","1561.105323","1291.47787","1415.552892","1173.604742","1165.160797","1321.3803248"
"927.2134447","1167.83941","679.207761","1111.722232","1639.001604","1282.120295","1175.9782604","1631.370463","1293.055893","1821.897548","2662.286916","2509.172071","1983.5565781999999","1349.323209","2651.894941","1296.648009","2098.609095","2218.568694","1923.0087895999998"
"474.6355914","","","","","","1","582.5337706","210.190093","545.2430599","754.6157712","858.9322823","590.3029954","","","","","","1"
"376.0629848","3121.151646","2790.518726","1729.880096","1384.536627","1291.74326","2063.5660709999997","1528.565303","2123.119468","1588.175995","1296.216189","1106.769218","1528.5692346","2190.921858","1584.13119","2007.342846","2162.968736","1021.807187","1793.4343634000002"
"295.0235582","3401.436056","3602.843416","1566.541037","1133.350905","1150.349172","2170.9041172","1886.830517","2926.618096","2095.044315","1466.986061","1542.108596","1983.5175170000002","2098.982945","1627.362767","1810.122982","26083.94096","1060.306693","6536.1432694"
"1664.448993","9490.715507","7771.534832","8703.290109","20047.16637","17351.90681","12672.9227256","20456.05339","13586.18342","19610.28436","24134.52011","22190.46183","19995.500622","11044.52858","31749.16455","12049.56182","11640.39966","29541.92394","19205.115710000002"
"996.282487","8882.873824","15247.01636","8515.590144","17116.06339","13751.29269","12702.5672816","17612.99769","10480.27457","15802.30987","21782.74072","20234.70254","17182.605078","9514.073468","26921.3585","8937.638076","13118.55682","25233.26033","16744.9774388"
"803.2660151","450.613377","225.4246943","212.5977954","3431.757469","1584.442365","1180.96714014","21613.29829","3266.530926","6459.670307","20955.09258","3999.396246","11258.7976698","351.4394203","6205.079864","263.553632","1529.567632","9147.20337","3499.36878366"
"506.6343109","","","","","","1","1826.887013","514.9696285","2205.111615","4454.325906","3439.465597","2488.1519519000003","29.0688112","6659.039435","30.97610076","3.348590293","5897.179947","2523.9225768505994"
"274.0023475","1497.476297","548.2150842","301.9258149","85.64204021","131.8246693","513.0167811220001","567.046696","812.5804091","326.3357083","300.7391864","225.3286526","446.40613048000006","380.4914659","4.045293637","312.5640688","96.48625087","74.18053768","173.5535233774"
"140.0197843","940.1440213","1908.244038","898.8218477","1075.840179","952.1097814","1155.03197348","1116.270328","1186.022184","1092.381065","953.6834066","928.8987756","1055.45115184","1113.72031","1481.191666","1109.927955","8313.766681","1133.11494","2630.3443104"
"1377.381132","1030.133448","1032.857847","1409.466498","2875.387252","2067.434103","1683.0558296","4508.699771","978.4006854","3674.620805","10419.91704","7557.526587","5427.83297768","1284.285102","7530.653476","1417.732366","2106.223989","7338.888092","3935.556605"
"1020.252043","4183.44245","7835.509792","4127.660667","5087.033152","5089.2849","5264.5861921999995","5059.215921","3554.519643","4512.586863","7617.623446","5941.447498","5337.0786742","4447.89782","7442.783211","4272.418334","4259.896201","6482.761684","5381.151449999999"
"879.2170138","5376.757919","5860.461157","4723.316568","4969.048456","4726.470156","5131.2108511999995","5324.243848","4461.692992","5597.347972","6590.193184","5249.729611","5444.6415214","5670.673591","6544.230771","5473.909999","8592.980459","4880.821012","6232.5231664"
"711.1880527","7119.095856","12154.74944","7578.960791","16966.56105","12067.4822","11177.3698674","17936.29609","11052.28993","19729.17741","29235.53544","22444.05442","20079.470658","8345.699629","37263.33794","8141.429054","13899.56727","27966.19541","19123.2458606"
"686.7039795","","","","","","1","2262.915697","140.2083002","2751.123176","10927.26531","6103.966602","4437.09581704","","","","","","1"
"410.6260101","","","","","","1","349.8747878","90.81171967","275.9799663","544.1016897","329.9217042","318.137973534","","","","","","1"
"353.0932906","16326.0967","26616.36802","13489.87265","30794.18228","20808.94582","21607.093094","35819.72961","23307.36571","40083.38406","60061.46564","43117.32801","40477.854606","16543.07816","63109.86207","16261.45791","20754.02314","47728.52756","32879.38976800001"
"260.0314727","3123.952119","5673.551018","1857.63524","2085.320474","1778.139954","2903.719761","2815.380293","3421.291567","3083.303753","2272.855328","2717.065647","2861.9793176","2126.322522","2810.742287","2141.904672","4168.973088","1529.378767","2555.4642672"
"227.0407227","1559.723813","2127.208548","1253.058331","1478.853833","2214.591288","1726.6871626","1176.009079","1558.376106","1087.043974","1145.928726","1317.04371","1256.880319","1637.157109","2310.281573","1618.653501","8952.240149","2331.712134","3370.0088932"
"930.1961743","2701.792118","1851.285892","2381.446458","3640.696109","2722.596733","2659.563462","3334.537595","2649.46529","3008.386605","4523.28882","3744.519483","3452.0395586","2554.310064","4983.591953","2576.057372","3828.493534","4739.092981","3736.3091808"
"841.2110489","2350.988523","1778.856614","2526.275591","3860.136917","5626.202192","3228.4919674","1555.366976","953.2564901","1479.469496","2558.358221","2094.083296","1728.1068958199999","3461.588679","3956.126225","3611.288219","2810.818348","4704.581497","3708.8805936"
"560.0787411","7332.709988","9377.343207","8710.128624","7595.351654","7008.977887","8004.902272000001","6446.761178","8727.144704","8192.392276","5431.736094","5839.714461","6927.549742599998","7869.803948","7566.987009","7975.290804","8440.206662","7177.38547","7805.9347786"
"225.0353217","2629.248868","5294.284456","1269.806576","1826.124718","1987.815275","2601.4559786","1635.753831","2174.504148","1868.198344","1407.672602","1479.906584","1713.2071018000001","3146.782172","2875.323437","2948.194017","3719.284669","1980.159004","2933.9486598000003"
"219.0188517","15849.11474","46910.36376","14098.83592","16984.95539","17358.98416","22240.450793999997","14106.37468","17302.93757","15791.65929","13129.88573","12156.88363","14497.548180000002","18096.59184","22201.59253","16685.88639","3153.703985","17893.2959","15606.214129"
"155.9972952","374.4833688","624.4757771","257.2909213","250.0314468","350.5241565","371.36113409999996","285.6814074","263.3193022","267.2316759","357.8232044","244.0399811","283.6191142","243.7922789","426.252141","232.3874076","16402.11751","330.4783401","3527.0055355199997"
"85.51088559","96.73148309","452.8745935","78.7263314","140.7305223","130.4976246","179.91211097800002","97.4068531","99.60568817","108.1388499","93.30996807","73.18584754","94.32944135599999","127.5987701","196.9470837","135.4221875","","127.9735246","117.58831318"
"215.0045053","162.5631185","1049.403195","","19.71033721","69.27135069","260.18960028000004","35.25095025","222.6626587","119.6844269","69.65187817","69.92077347","103.434137498","94.69215873","187.9851272","63.65746316","1118.689845","69.07764795","306.82044840800006"
"136.0248391","2026.51065","8142.279571","1919.49179","2791.533374","2902.37779","3556.438635","2114.000118","2303.512151","2336.311705","1979.300931","1743.264201","2095.2778212000003","2757.842104","3742.695946","2633.157076","","3004.159358","2427.5708968"
"128.9864918","935.9362972","3462.381408","868.3811478","1213.124183","1200.521865","1536.0689802","908.8121802","1096.37308","1104.621901","977.5902033","838.2548511","985.1304431199999","1285.798524","1769.293414","1208.234674","41.28417333","1288.466541","1118.615465266"
"204.0426019","670.7470808","2928.988129","652.4334818","895.1101073","978.4851496","1225.1527897","787.6216702","1002.498303","901.4668019","785.4586318","737.4930796","842.9076973000001","1028.237642","1315.625449","961.5184282","887.6086285","1090.970416","1056.79211274"
"166.9910346","1249.339241","2984.694256","606.8529839","761.207862","762.1383535","1272.8465392800001","800.7250771","1153.11186","845.0472635","747.0281787","566.296746","822.4418250599999","927.0222674","979.4913006","818.4306645","5027.757233","797.4023242","1710.02075794"
"111.5317714","","","","","","1","7.814097104","16.90849178","12.43283762","9.75612619","8.799217853","11.1421541094","","","","","","1"
"937.1539225","2693.815178","1865.095226","3570.738366","3124.153239","3104.525984","2871.6655985999996","2711.655323","3029.684743","3153.12811","4129.113615","3160.758659","3236.86809","3170.485554","3083.9787","3424.337077","4763.199312","3100.904421","3508.5810128"
"340.0812931","21106.50038","59900.36993","25399.73997","33068.95203","36240.11093","35143.134648","21725.5095","22641.00023","20608.63248","20646.19548","21785.93021","21481.45358","25528.51577","42277.34836","25817.33454","10310.59912","36476.14806","28081.989169999997"
"171.9700739","163.2416734","2053.461867","20.33154282","261.4762524","292.1444075","558.1311486239999","118.7220179","217.0104406","163.7113667","83.9523612","72.41015469","131.161268218","256.91637","548.1797692","217.610384","5857.817512","340.0264758","1444.1101022"
"1222.259418","1676.75363","1090.876804","5802.792009","5731.797114","7658.318146","4392.1075406","2629.492969","2432.131924","3321.814888","4341.284143","3320.16522","3208.9778288","3536.10527","3577.202478","4361.435005","4883.798117","5284.149052","4328.5379844"
"915.1724399","7092.501024","5220.049328","11064.27649","11438.81396","13703.25244","9703.7786484","4967.255245","6186.272916","6980.213774","8340.973692","7106.597611","6716.262647599999","9571.418681","7483.506474","10910.68828","6602.114995","9918.898446","8897.3253752"
"787.1735916","811.7920434","1030.591285","692.722496","1496.811568","770.8024194","960.5439623599999","3653.372398","1964.873516","3413.806623","3877.475015","2823.424347","3146.5903798","943.2934582","2500.209756","927.5588541","2282.221609","1606.778094","1652.01235426"
"177.9578756","2175.65845","6264.356741","1694.815955","1230.364488","1176.519569","2508.3430405999998","997.1867091","1685.181392","1294.082907","945.1383921","754.2422907","1135.16633818","1848.621621","1467.466936","1690.523002","2623.297549","899.6334867","1705.90851894"
